563e135066ed44d0c2eb596623d68d41;1647271643.596594;1647271643.298646
f6028a81160bce4dcfc313f3b4b6ecba;1647271643.597607;1647271643.299121
a2abe0cc14c00cb601f1d7f9c5449601;1647271643.618787;1647271643.299321
7b11264d49bfe39a08186e3f28062f66;1647271643.619599;1647271643.299531
efcf13ddce1faf00f553635d771e1955;1647271643.620162;1647271643.300033
be65c610c98e3df13af3aa1987609a6b;1647271643.620679;1647271643.300615
986f8c09240ef00a79620a5db1460010;1647271643.621152;1647271643.30097
dece0c5eb82aa5566895e447352bc0e5;1647271643.622791;1647271643.301339
d82e6167335b69ba2d3a6694f18a5b35;1647271643.623551;1647271643.301724
246f0f7a12f67c13da10a6cdf0ff5fbc;1647271643.62406;1647271643.301989
fdb4fa64e0a425427fe080e46fa5a190;1647271643.724481;1647271643.302476
b181c4bf1426ed11ce16417b0a4f2b07;1647271643.728171;1647271643.302946
d82e6167335b69ba2d3a6694f18a5b35;1647271643.739654;1647271643.303422
b1773c5ebecfead851e4c334b611258c;1647271643.74092;1647271643.303734
dece0c5eb82aa5566895e447352bc0e5;1647271643.745545;1647271643.304019
dece0c5eb82aa5566895e447352bc0e5;1647271643.746195;1647271643.304387
d82e6167335b69ba2d3a6694f18a5b35;1647271643.746741;1647271643.304771
cdf062f76b472f311cf9d6ea1e58e2ec;1647271643.752387;1647271643.305096
27d5b6936632b241fc0f01b7048dd4e3;1647271643.753405;1647271643.305398
42d78dac5164e38477a48227cfb75f9c;1647271643.75475;1647271643.305751
6c9c5a4c2a55c2e4b3fa1596619692ea;1647271643.75566;1647271643.306176
209c0101e72f48fd8b7020bca839d22b;1647271643.756347;1647271643.30647
abca2243d2def6ce0295974adcc6757a;1647271643.756827;1647271643.306666
27d5b6936632b241fc0f01b7048dd4e3;1647271643.757284;1647271643.306827
986f8c09240ef00a79620a5db1460010;1647271643.757898;1647271643.307095
c8fece272adcaa99d1f188db43a0c365;1647271643.758632;1647271643.307281
21a57895aa8ccaaf8c9fdc20c231663e;1647271643.75916;1647271643.30748
596520758c10d8b5952b4ee477de8e87;1647271643.7596;1647271643.307638
6308bbc701964ebabeadf7689c70a916;1647271643.759992;1647271643.307802
f6028a81160bce4dcfc313f3b4b6ecba;1647271643.760431;1647271643.307997
f6028a81160bce4dcfc313f3b4b6ecba;1647271643.760818;1647271643.308211
abca2243d2def6ce0295974adcc6757a;1647271643.763554;1647271643.308372
9f3e1ac7c84cf53d0a7a0ce7cf931036;1647271643.764868;1647271643.30852
333965ec4e0b7d2ef1c43d16a01f072c;1647271643.76707;1647271643.308666
b181c4bf1426ed11ce16417b0a4f2b07;1647271643.78026;1647271643.308815
563e135066ed44d0c2eb596623d68d41;1647271643.783718;1647271643.308962
7b11264d49bfe39a08186e3f28062f66;1647271643.785731;1647271643.309257
209c0101e72f48fd8b7020bca839d22b;1647271643.787156;1647271643.309551
c8fece272adcaa99d1f188db43a0c365;1647271643.788264;1647271643.30973
542d6636c4b2836f8b74cf4afa5a2f97;1647271643.788955;1647271643.30988
b181c4bf1426ed11ce16417b0a4f2b07;1647271643.790285;1647271643.310027
8bc79340d509f688765f60eb3266c57c;1647271643.791673;1647271643.310203
563e135066ed44d0c2eb596623d68d41;1647271643.792281;1647271643.310387
8bc79340d509f688765f60eb3266c57c;1647271643.794462;1647271643.310549
63e03a3b1bb25531e92dde2618873193;1647271643.798568;1647271643.310696
fdb4fa64e0a425427fe080e46fa5a190;1647271643.799965;1647271643.310839
63e03a3b1bb25531e92dde2618873193;1647271643.801424;1647271643.310986
596520758c10d8b5952b4ee477de8e87;1647271643.802302;1647271643.311188
be65c610c98e3df13af3aa1987609a6b;1647271643.803191;1647271643.311354
db7c3a4de39c67ad8b9611437a8a964e;1647271643.896486;1647271643.311612
a59f965e165dd209f5b32eca03fcabff;1647271643.899449;1647271643.311761
3cbb2bb8015e4aa8d57a92227da379ff;1647271643.90021;1647271643.311906
db7c3a4de39c67ad8b9611437a8a964e;1647271643.901415;1647271643.312049
dece0c5eb82aa5566895e447352bc0e5;1647271643.902097;1647271643.31227
c8fece272adcaa99d1f188db43a0c365;1647271643.902605;1647271643.312456
21a57895aa8ccaaf8c9fdc20c231663e;1647271643.903203;1647271643.312701
efcf13ddce1faf00f553635d771e1955;1647271643.903843;1647271643.312879
27d5b6936632b241fc0f01b7048dd4e3;1647271643.905524;1647271643.313028
db7c3a4de39c67ad8b9611437a8a964e;1647271643.909293;1647271643.313192
c8fece272adcaa99d1f188db43a0c365;1647271643.922121;1647271643.313348
a59f965e165dd209f5b32eca03fcabff;1647271643.922994;1647271643.313493
db7c3a4de39c67ad8b9611437a8a964e;1647271643.923887;1647271643.313861
fdb4fa64e0a425427fe080e46fa5a190;1647271643.925244;1647271643.314095
7b11264d49bfe39a08186e3f28062f66;1647271643.926267;1647271643.314351
3cbb2bb8015e4aa8d57a92227da379ff;1647271643.92689;1647271643.314664
d7f44179d3a389d5b82d2b8a9520d908;1647271643.927534;1647271643.314864
7b11264d49bfe39a08186e3f28062f66;1647271643.928464;1647271643.315122
91e0b51f28d7ddedaa51ca2c999db240;1647271643.929529;1647271643.31543
fc73494a63e58fd6af2fd559a284997f;1647271643.931371;1647271643.315623
be65c610c98e3df13af3aa1987609a6b;1647271643.933772;1647271643.315781
db7c3a4de39c67ad8b9611437a8a964e;1647271643.934849;1647271643.315938
6308bbc701964ebabeadf7689c70a916;1647271643.935941;1647271643.316163
cdf062f76b472f311cf9d6ea1e58e2ec;1647271643.940325;1647271643.316332
11017bba0336d232844b5ca8ebc7191b;1647271643.940967;1647271643.316482
986f8c09240ef00a79620a5db1460010;1647271643.94141;1647271643.316704
8eb3bcd1a8eab474f2f1a9943a007f3f;1647271643.941878;1647271643.316854
8eb3bcd1a8eab474f2f1a9943a007f3f;1647271643.942298;1647271643.317036
27d5b6936632b241fc0f01b7048dd4e3;1647271643.942791;1647271643.317372
41e0cf1331546edad0e567c1ded9255d;1647271643.946033;1647271643.31773
b181c4bf1426ed11ce16417b0a4f2b07;1647271643.950908;1647271643.318032
9f3e1ac7c84cf53d0a7a0ce7cf931036;1647271643.953857;1647271643.318282
c6ac843639113a2b27ee0518247f75b1;1647271643.956163;1647271643.318491
42d78dac5164e38477a48227cfb75f9c;1647271643.956887;1647271643.318668
91e0b51f28d7ddedaa51ca2c999db240;1647271643.958289;1647271643.318823
d82e6167335b69ba2d3a6694f18a5b35;1647271643.959014;1647271643.319009
cdf062f76b472f311cf9d6ea1e58e2ec;1647271643.959929;1647271643.319198
d82e6167335b69ba2d3a6694f18a5b35;1647271643.961365;1647271643.319465
91e0b51f28d7ddedaa51ca2c999db240;1647271643.967757;1647271643.319752
fdb4fa64e0a425427fe080e46fa5a190;1647271643.968603;1647271643.319933
dece0c5eb82aa5566895e447352bc0e5;1647271643.969365;1647271643.320165
b1773c5ebecfead851e4c334b611258c;1647271643.969889;1647271643.320324
9f3e1ac7c84cf53d0a7a0ce7cf931036;1647271643.97115;1647271643.320474
41e0cf1331546edad0e567c1ded9255d;1647271643.972235;1647271643.320622
986f8c09240ef00a79620a5db1460010;1647271643.974161;1647271643.320768
c8fece272adcaa99d1f188db43a0c365;1647271643.986552;1647271643.320917
c6ac843639113a2b27ee0518247f75b1;1647271644.070564;1647271643.321099
c6ac843639113a2b27ee0518247f75b1;1647271644.071982;1647271643.321262
333965ec4e0b7d2ef1c43d16a01f072c;1647271644.073723;1647271643.321412
a59f965e165dd209f5b32eca03fcabff;1647271644.078982;1647271643.321644
8eb3bcd1a8eab474f2f1a9943a007f3f;1647271644.092893;1647271643.321932
b1773c5ebecfead851e4c334b611258c;1647271644.101784;1647271643.322105
246f0f7a12f67c13da10a6cdf0ff5fbc;1647271644.102487;1647271643.322398
d7fb9e579661bcdd7f9bb46e9441d7ad;1647271644.103136;1647271643.32269
9f3e1ac7c84cf53d0a7a0ce7cf931036;1647271644.104136;1647271643.322899
c8fece272adcaa99d1f188db43a0c365;1647271644.105637;1647271643.323081
42d78dac5164e38477a48227cfb75f9c;1647271644.107929;1647271643.323255
be65c610c98e3df13af3aa1987609a6b;1647271644.108527;1647271643.323409
21a57895aa8ccaaf8c9fdc20c231663e;1647271644.109012;1647271643.323618
a59f965e165dd209f5b32eca03fcabff;1647271644.109463;1647271643.323771
27d5b6936632b241fc0f01b7048dd4e3;1647271644.110118;1647271643.32392
42d78dac5164e38477a48227cfb75f9c;1647271644.118893;1647271643.324067
63e03a3b1bb25531e92dde2618873193;1647271644.122679;1647271643.324269
a2abe0cc14c00cb601f1d7f9c5449601;1647271644.123693;1647271643.324429
a2abe0cc14c00cb601f1d7f9c5449601;1647271644.124674;1647271643.324613
c6ac843639113a2b27ee0518247f75b1;1647271644.125417;1647271643.324783
7b11264d49bfe39a08186e3f28062f66;1647271644.12609;1647271643.324959
efcf13ddce1faf00f553635d771e1955;1647271644.127596;1647271643.325173
63e03a3b1bb25531e92dde2618873193;1647271644.128289;1647271643.325348
dece0c5eb82aa5566895e447352bc0e5;1647271644.128859;1647271643.325498
8eb3bcd1a8eab474f2f1a9943a007f3f;1647271644.129461;1647271643.325726
c8fece272adcaa99d1f188db43a0c365;1647271644.13002;1647271643.325895
d7fb9e579661bcdd7f9bb46e9441d7ad;1647271644.130968;1647271643.32609
91e0b51f28d7ddedaa51ca2c999db240;1647271644.146847;1647271643.326253
8bc79340d509f688765f60eb3266c57c;1647271644.15095;1647271643.326403
596520758c10d8b5952b4ee477de8e87;1647271644.152116;1647271643.32662
41e0cf1331546edad0e567c1ded9255d;1647271644.152905;1647271643.326812
7b11264d49bfe39a08186e3f28062f66;1647271644.153638;1647271643.326976
d8377ea45c84e805df37c9259ec2d66c;1647271644.154252;1647271643.327147
c8fece272adcaa99d1f188db43a0c365;1647271644.240726;1647271643.327306
27d5b6936632b241fc0f01b7048dd4e3;1647271644.241313;1647271643.327457
a2abe0cc14c00cb601f1d7f9c5449601;1647271644.241783;1647271643.327605
9f3e1ac7c84cf53d0a7a0ce7cf931036;1647271644.24226;1647271643.327782
cdf062f76b472f311cf9d6ea1e58e2ec;1647271644.242856;1647271643.327949
3cbb2bb8015e4aa8d57a92227da379ff;1647271644.243421;1647271643.328171
a2abe0cc14c00cb601f1d7f9c5449601;1647271644.252665;1647271643.328406
91e0b51f28d7ddedaa51ca2c999db240;1647271644.253966;1647271643.328599
f6028a81160bce4dcfc313f3b4b6ecba;1647271644.255489;1647271643.328766
d82e6167335b69ba2d3a6694f18a5b35;1647271644.256466;1647271643.328994
986f8c09240ef00a79620a5db1460010;1647271644.258407;1647271643.329175
11017bba0336d232844b5ca8ebc7191b;1647271644.259171;1647271643.329416
41e0cf1331546edad0e567c1ded9255d;1647271644.260265;1647271643.329671
d82e6167335b69ba2d3a6694f18a5b35;1647271644.260934;1647271643.329969
21a57895aa8ccaaf8c9fdc20c231663e;1647271644.261604;1647271643.330166
91e0b51f28d7ddedaa51ca2c999db240;1647271644.262095;1647271643.330328
11017bba0336d232844b5ca8ebc7191b;1647271644.263128;1647271643.330484
41e0cf1331546edad0e567c1ded9255d;1647271644.269965;1647271643.330639
b1773c5ebecfead851e4c334b611258c;1647271644.270861;1647271643.330801
563e135066ed44d0c2eb596623d68d41;1647271644.271749;1647271643.331003
f671e8e5c97137d29ae114f2f0f7b8f7;1647271644.272722;1647271643.331379
41e0cf1331546edad0e567c1ded9255d;1647271644.274438;1647271643.331772
f671e8e5c97137d29ae114f2f0f7b8f7;1647271644.27545;1647271643.332328
d8377ea45c84e805df37c9259ec2d66c;1647271644.277887;1647271643.332738
a2abe0cc14c00cb601f1d7f9c5449601;1647271644.278777;1647271643.332919
db7c3a4de39c67ad8b9611437a8a964e;1647271644.279434;1647271643.333182
abca2243d2def6ce0295974adcc6757a;1647271644.279996;1647271643.333398
cdf062f76b472f311cf9d6ea1e58e2ec;1647271644.282243;1647271643.335321
27d5b6936632b241fc0f01b7048dd4e3;1647271644.283337;1647271643.335656
246f0f7a12f67c13da10a6cdf0ff5fbc;1647271644.284213;1647271643.335849
91e0b51f28d7ddedaa51ca2c999db240;1647271644.285338;1647271643.336008
6308bbc701964ebabeadf7689c70a916;1647271644.286057;1647271643.336191
be65c610c98e3df13af3aa1987609a6b;1647271644.293696;1647271643.336349
d8377ea45c84e805df37c9259ec2d66c;1647271644.30734;1647271643.336547
f6028a81160bce4dcfc313f3b4b6ecba;1647271644.310183;1647271643.336698
91e0b51f28d7ddedaa51ca2c999db240;1647271644.311393;1647271643.336847
db7c3a4de39c67ad8b9611437a8a964e;1647271644.312506;1647271643.337009
fc73494a63e58fd6af2fd559a284997f;1647271644.314656;1647271643.337185
333965ec4e0b7d2ef1c43d16a01f072c;1647271644.316332;1647271643.337337
21a57895aa8ccaaf8c9fdc20c231663e;1647271644.317578;1647271643.337525
fdb4fa64e0a425427fe080e46fa5a190;1647271644.318616;1647271643.337768
b181c4bf1426ed11ce16417b0a4f2b07;1647271644.38582;1647271643.337933
fc73494a63e58fd6af2fd559a284997f;1647271644.387234;1647271643.338185
efcf13ddce1faf00f553635d771e1955;1647271644.388004;1647271643.338338
dece0c5eb82aa5566895e447352bc0e5;1647271644.38877;1647271643.338487
c8fece272adcaa99d1f188db43a0c365;1647271644.389554;1647271643.338675
b181c4bf1426ed11ce16417b0a4f2b07;1647271644.390485;1647271643.338904
fdb4fa64e0a425427fe080e46fa5a190;1647271644.391056;1647271643.339091
596520758c10d8b5952b4ee477de8e87;1647271644.39182;1647271643.339251
21a57895aa8ccaaf8c9fdc20c231663e;1647271644.392744;1647271643.339399
d82e6167335b69ba2d3a6694f18a5b35;1647271644.406551;1647271643.339576
fc73494a63e58fd6af2fd559a284997f;1647271644.407324;1647271643.339737
a59f965e165dd209f5b32eca03fcabff;1647271644.40805;1647271643.339915
d8377ea45c84e805df37c9259ec2d66c;1647271644.409617;1647271643.340095
8bc79340d509f688765f60eb3266c57c;1647271644.410221;1647271643.340254
333965ec4e0b7d2ef1c43d16a01f072c;1647271644.4108;1647271643.340401
8bc79340d509f688765f60eb3266c57c;1647271644.412114;1647271643.340547
6308bbc701964ebabeadf7689c70a916;1647271644.412727;1647271643.340748
f671e8e5c97137d29ae114f2f0f7b8f7;1647271644.413252;1647271643.340897
a2abe0cc14c00cb601f1d7f9c5449601;1647271644.413723;1647271643.341113
b1773c5ebecfead851e4c334b611258c;1647271644.417531;1647271643.341331
fdb4fa64e0a425427fe080e46fa5a190;1647271644.418179;1647271643.341494
f6028a81160bce4dcfc313f3b4b6ecba;1647271644.418658;1647271643.34179
b181c4bf1426ed11ce16417b0a4f2b07;1647271644.41917;1647271643.341948
6308bbc701964ebabeadf7689c70a916;1647271644.420249;1647271643.342384
11017bba0336d232844b5ca8ebc7191b;1647271644.420993;1647271643.342751
42d78dac5164e38477a48227cfb75f9c;1647271644.421746;1647271643.342927
b181c4bf1426ed11ce16417b0a4f2b07;1647271644.422451;1647271643.343221
91e0b51f28d7ddedaa51ca2c999db240;1647271644.424732;1647271643.343525
f6028a81160bce4dcfc313f3b4b6ecba;1647271644.428935;1647271643.343693
91e0b51f28d7ddedaa51ca2c999db240;1647271644.429902;1647271643.343849
be65c610c98e3df13af3aa1987609a6b;1647271644.433038;1647271643.344101
abca2243d2def6ce0295974adcc6757a;1647271644.434043;1647271643.344271
d82e6167335b69ba2d3a6694f18a5b35;1647271644.435256;1647271643.344485
91e0b51f28d7ddedaa51ca2c999db240;1647271644.436209;1647271643.344667
8eb3bcd1a8eab474f2f1a9943a007f3f;1647271644.529886;1647271643.344819
b1773c5ebecfead851e4c334b611258c;1647271644.532862;1647271643.344966
c8fece272adcaa99d1f188db43a0c365;1647271644.542245;1647271643.345138
6308bbc701964ebabeadf7689c70a916;1647271644.542879;1647271643.345302
fdb4fa64e0a425427fe080e46fa5a190;1647271644.5434;1647271643.345482
db7c3a4de39c67ad8b9611437a8a964e;1647271644.54389;1647271643.345644
11017bba0336d232844b5ca8ebc7191b;1647271644.548408;1647271643.345885
abca2243d2def6ce0295974adcc6757a;1647271644.549978;1647271643.346139
209c0101e72f48fd8b7020bca839d22b;1647271644.551689;1647271643.346308
f6028a81160bce4dcfc313f3b4b6ecba;1647271644.552601;1647271643.346461
efcf13ddce1faf00f553635d771e1955;1647271644.553704;1647271643.346646
6c9c5a4c2a55c2e4b3fa1596619692ea;1647271644.559069;1647271643.346811
42d78dac5164e38477a48227cfb75f9c;1647271644.559651;1647271643.347107
fdb4fa64e0a425427fe080e46fa5a190;1647271644.560206;1647271643.347521
3cbb2bb8015e4aa8d57a92227da379ff;1647271644.560708;1647271643.348037
3cbb2bb8015e4aa8d57a92227da379ff;1647271644.561232;1647271643.349249
a2abe0cc14c00cb601f1d7f9c5449601;1647271644.561704;1647271643.350148
cdf062f76b472f311cf9d6ea1e58e2ec;1647271644.562206;1647271643.350682
d7fb9e579661bcdd7f9bb46e9441d7ad;1647271644.562667;1647271643.351158
596520758c10d8b5952b4ee477de8e87;1647271644.563181;1647271643.351439
a2abe0cc14c00cb601f1d7f9c5449601;1647271644.563645;1647271643.351722
dece0c5eb82aa5566895e447352bc0e5;1647271644.570233;1647271643.351892
986f8c09240ef00a79620a5db1460010;1647271644.572283;1647271643.352047
209c0101e72f48fd8b7020bca839d22b;1647271644.573171;1647271643.35285
a59f965e165dd209f5b32eca03fcabff;1647271644.57641;1647271643.353259
8eb3bcd1a8eab474f2f1a9943a007f3f;1647271644.582998;1647271643.353881
f6028a81160bce4dcfc313f3b4b6ecba;1647271644.58527;1647271643.354372
b181c4bf1426ed11ce16417b0a4f2b07;1647271644.586139;1647271643.354622
42d78dac5164e38477a48227cfb75f9c;1647271644.591098;1647271643.354788
dece0c5eb82aa5566895e447352bc0e5;1647271644.595382;1647271643.354982
f671e8e5c97137d29ae114f2f0f7b8f7;1647271644.601828;1647271643.355168
6308bbc701964ebabeadf7689c70a916;1647271644.602723;1647271643.355475
333965ec4e0b7d2ef1c43d16a01f072c;1647271644.605219;1647271643.355722
f671e8e5c97137d29ae114f2f0f7b8f7;1647271644.60712;1647271643.356004
be65c610c98e3df13af3aa1987609a6b;1647271644.608385;1647271643.356214
246f0f7a12f67c13da10a6cdf0ff5fbc;1647271644.609971;1647271643.356441
986f8c09240ef00a79620a5db1460010;1647271644.610681;1647271643.356599
563e135066ed44d0c2eb596623d68d41;1647271644.611383;1647271643.35675
f671e8e5c97137d29ae114f2f0f7b8f7;1647271644.612092;1647271643.35691
41e0cf1331546edad0e567c1ded9255d;1647271644.612655;1647271643.357097
d7fb9e579661bcdd7f9bb46e9441d7ad;1647271644.613238;1647271643.357262
d7f44179d3a389d5b82d2b8a9520d908;1647271644.613961;1647271643.357463
c6ac843639113a2b27ee0518247f75b1;1647271644.614493;1647271643.357762
11017bba0336d232844b5ca8ebc7191b;1647271644.615441;1647271643.357929
246f0f7a12f67c13da10a6cdf0ff5fbc;1647271644.616616;1647271643.358095
8eb3bcd1a8eab474f2f1a9943a007f3f;1647271644.617407;1647271643.358385
542d6636c4b2836f8b74cf4afa5a2f97;1647271644.619067;1647271643.358545
563e135066ed44d0c2eb596623d68d41;1647271644.741994;1647271643.358695
efcf13ddce1faf00f553635d771e1955;1647271644.742788;1647271643.358843
db7c3a4de39c67ad8b9611437a8a964e;1647271644.743647;1647271643.358991
d7f44179d3a389d5b82d2b8a9520d908;1647271644.746633;1647271643.359367
c6ac843639113a2b27ee0518247f75b1;1647271644.749946;1647271643.359576
209c0101e72f48fd8b7020bca839d22b;1647271644.750935;1647271643.359745
db7c3a4de39c67ad8b9611437a8a964e;1647271644.751659;1647271643.359901
d7fb9e579661bcdd7f9bb46e9441d7ad;1647271644.752555;1647271643.360069
b1773c5ebecfead851e4c334b611258c;1647271644.755798;1647271643.360237
333965ec4e0b7d2ef1c43d16a01f072c;1647271644.757152;1647271643.360441
246f0f7a12f67c13da10a6cdf0ff5fbc;1647271644.761542;1647271643.360614
b181c4bf1426ed11ce16417b0a4f2b07;1647271644.767819;1647271643.360764
246f0f7a12f67c13da10a6cdf0ff5fbc;1647271644.76939;1647271643.360912
fdb4fa64e0a425427fe080e46fa5a190;1647271644.772586;1647271643.361074
be65c610c98e3df13af3aa1987609a6b;1647271644.774172;1647271643.361235
3cbb2bb8015e4aa8d57a92227da379ff;1647271644.777031;1647271643.361384
986f8c09240ef00a79620a5db1460010;1647271644.778673;1647271643.361589
542d6636c4b2836f8b74cf4afa5a2f97;1647271644.779542;1647271643.361823
efcf13ddce1faf00f553635d771e1955;1647271644.785654;1647271643.362041
d7fb9e579661bcdd7f9bb46e9441d7ad;1647271644.787286;1647271643.362218
63e03a3b1bb25531e92dde2618873193;1647271644.788188;1647271643.362372
f671e8e5c97137d29ae114f2f0f7b8f7;1647271644.789253;1647271643.362558
cdf062f76b472f311cf9d6ea1e58e2ec;1647271644.790102;1647271643.362717
a2abe0cc14c00cb601f1d7f9c5449601;1647271644.800814;1647271643.362931
dece0c5eb82aa5566895e447352bc0e5;1647271644.804209;1647271643.363115
986f8c09240ef00a79620a5db1460010;1647271644.808096;1647271643.363282
9f3e1ac7c84cf53d0a7a0ce7cf931036;1647271644.808995;1647271643.363436
563e135066ed44d0c2eb596623d68d41;1647271644.835552;1647271643.363646
41e0cf1331546edad0e567c1ded9255d;1647271644.83718;1647271643.364035
986f8c09240ef00a79620a5db1460010;1647271644.837758;1647271643.365527
986f8c09240ef00a79620a5db1460010;1647271644.838241;1647271643.366677
6308bbc701964ebabeadf7689c70a916;1647271644.838746;1647271643.367597
dece0c5eb82aa5566895e447352bc0e5;1647271644.839304;1647271643.368032
27d5b6936632b241fc0f01b7048dd4e3;1647271644.839785;1647271643.368299
be65c610c98e3df13af3aa1987609a6b;1647271644.840226;1647271643.368469
6c9c5a4c2a55c2e4b3fa1596619692ea;1647271644.84064;1647271643.368625
dece0c5eb82aa5566895e447352bc0e5;1647271644.841262;1647271643.368777
6308bbc701964ebabeadf7689c70a916;1647271644.841824;1647271643.368925
11017bba0336d232844b5ca8ebc7191b;1647271644.842298;1647271643.36912
fc73494a63e58fd6af2fd559a284997f;1647271644.843408;1647271643.369708
6308bbc701964ebabeadf7689c70a916;1647271644.977605;1647271643.370278
a59f965e165dd209f5b32eca03fcabff;1647271644.978288;1647271643.370578
efcf13ddce1faf00f553635d771e1955;1647271644.978853;1647271643.370801
b181c4bf1426ed11ce16417b0a4f2b07;1647271645.001503;1647271643.371327
7b11264d49bfe39a08186e3f28062f66;1647271645.00222;1647271643.371607
27d5b6936632b241fc0f01b7048dd4e3;1647271645.003018;1647271643.371925
f6028a81160bce4dcfc313f3b4b6ecba;1647271645.00355;1647271643.372458
fdb4fa64e0a425427fe080e46fa5a190;1647271645.004649;1647271643.372812
d7fb9e579661bcdd7f9bb46e9441d7ad;1647271645.007837;1647271643.373148
